id,sourceDocumentId,topicId,type,questionText,options,correctAnswer,explanation,difficulty,createdAt,lastUsed,useCount
"528","4","7","case","Ein Online-Shop hat 2.000 Kunden und 100 von ihnen sind im aktuellen Quartal neu. Berechne die Neukundenquote.","[{""id"":""a"",""text"":""5 % (100/2000)"",""correct"":true},{""id"":""b"",""text"":""10 %"",""correct"":false},{""id"":""c"",""text"":""3 %"",""correct"":false},{""id"":""d"",""text"":""8 %"",""correct"":false}]","","Die Neukundenquote wird berechnet, indem die Anzahl der neuen Kunden durch die Gesamtzahl der Kunden geteilt wird und das Ergebnis in Prozent angegeben wird.","basic","2025-08-21T11:49:55.002Z","2025-08-21T11:51:09.177Z","1"
"529","4","7","definition","Was beschreibt die Engagement-Rate im Marketing?","[{""id"":""a"",""text"":""Das Verhältnis von Likes und Kommentaren zu Followern"",""correct"":true},{""id"":""b"",""text"":""Die Anzahl der Gesamtbesucher einer Website"",""correct"":false},{""id"":""c"",""text"":""Die durchschnittliche Zeit auf einer Webseite"",""correct"":false},{""id"":""d"",""text"":""Die Rücklaufquote von Werbemaßnahmen"",""correct"":false}]","","Die Engagement-Rate misst, wie aktiv die Follower mit den Inhalten auf einer Plattform interagieren, anhand von Likes und Kommentaren in Relation zu den Followern.","basic","2025-08-21T11:49:55.002Z","2025-08-21T13:21:57.625Z","3"
"530","4","7","assignment","Zu welchem Thema gehört folgender Begriff: Cost per Click (CPC)?","[{""id"":""a"",""text"":""Marketingkennzahlen"",""correct"":true},{""id"":""b"",""text"":""Finanzkennzahlen"",""correct"":false},{""id"":""c"",""text"":""Produktmanagement"",""correct"":false},{""id"":""d"",""text"":""Personalmanagement"",""correct"":false}]","","Cost per Click (CPC) ist eine Marketingkennzahl, die die Kosten pro Klick auf Anzeigen angibt.","basic","2025-08-21T11:49:55.002Z","2025-08-21T11:56:33.101Z","1"
"531","4","7","case","Bei einem Online-Shop beträgt die Anzahl der Bestellungen 1.500 und der Umsatz liegt bei 300.000€. Wie berechnen Sie die durchschnittlichen Einnahmen pro Bestellung?","[{""id"":""a"",""text"":""200€ (300.000/1.500)"",""correct"":true},{""id"":""b"",""text"":""150€"",""correct"":false},{""id"":""c"",""text"":""300€"",""correct"":false},{""id"":""d"",""text"":""400€"",""correct"":false}]","","Die durchschnittlichen Einnahmen pro Bestellung werden berechnet, indem der Gesamtumsatz durch die Anzahl der Bestellungen geteilt wird.","basic","2025-08-21T11:49:55.002Z","2025-08-21T11:57:13.336Z","1"
"532","4","7","assignment","Zu welchem Thema gehört folgender Begriff: Customer Lifetime Value (CLV)?","[{""id"":""a"",""text"":""Kundenbindung"",""correct"":true},{""id"":""b"",""text"":""Produktion"",""correct"":false},{""id"":""c"",""text"":""Finanzen"",""correct"":false},{""id"":""d"",""text"":""Logistik"",""correct"":false}]","","Customer Lifetime Value (CLV) gehört zum Thema Kundenbindung und ist der Gesamtwert, den ein Kunde über seine gesamte Beziehung zu einem Unternehmen generiert.","basic","2025-08-21T11:49:55.002Z","","0"
"533","4","7","definition","Was beschreibt die Net Promoter Score (NPS)?","[{""id"":""a"",""text"":""Eine Messgröße für die Kundenzufriedenheit"",""correct"":true},{""id"":""b"",""text"":""Eine Finanzkennzahl"",""correct"":false},{""id"":""c"",""text"":""Die Gepflogenheiten im Marketing"",""correct"":false},{""id"":""d"",""text"":""Die Anzahl der Neukunden"",""correct"":false}]","","Der Net Promoter Score (NPS) ist eine Kennzahl zur Messung der Kundenzufriedenheit und Loyalität.","basic","2025-08-21T11:49:55.003Z","","0"
"534","4","7","case","Ein Unternehmen erzielt durch eine Marketingmaßnahme einen Umsatz von 1.000.000€. Die Marketingausgaben betragen 200.000€. Wie hoch ist der Return on Marketing Investment (ROMI)?","[{""id"":""a"",""text"":""4 (800.000/200.000)"",""correct"":true},{""id"":""b"",""text"":""5"",""correct"":false},{""id"":""c"",""text"":""3"",""correct"":false},{""id"":""d"",""text"":""2"",""correct"":false}]","","Der ROMI wird berechnet, indem man den Nettoumsatz minus die Marketingausgaben durch die Marketingausgaben teilt.","basic","2025-08-21T11:49:55.003Z","","0"
"535","4","7","assignment","Zu welchem Thema gehört der Begriff „Cost per Order“ (CPO)?","[{""id"":""a"",""text"":""Marketingkennzahlen"",""correct"":true},{""id"":""b"",""text"":""Produktentwicklung"",""correct"":false},{""id"":""c"",""text"":""Personalmanagement"",""correct"":false},{""id"":""d"",""text"":""Vertrieb"",""correct"":false}]","","Cost per Order (CPO) ist eine wichtige Marketingkennzahl, die die Kosten pro Auftrag beschreibt.","basic","2025-08-21T11:49:55.003Z","","0"
"536","4","7","definition","Was ist die Aufgabe von Monitoring im E-Commerce?","[{""id"":""a"",""text"":""Dauerbeobachtung von Prozessen und Vorgängen"",""correct"":true},{""id"":""b"",""text"":""Erstellung von neuen Marketingstrategien"",""correct"":false},{""id"":""c"",""text"":""Die Gewinn- und Verlustrechnung zu erstellen"",""correct"":false},{""id"":""d"",""text"":""Die Einstellung von Mitarbeitern"",""correct"":false}]","","Monitoring im E-Commerce beschreibt die Dauerbeobachtung von Prozessen und Vorgängen, um Probleme frühzeitig zu erkennen.","basic","2025-08-21T11:49:55.003Z","","0"
"537","4","7","case","Ein Unternehmen hat einen Kundenstamm von 5.000. Bei einer Kundenreaktivierungsaktion haben 250 Kunden einen weiteren Kauf getätigt. Wie hoch ist die Reaktivierungsrate?","[{""id"":""a"",""text"":""5 % (250/5000)"",""correct"":true},{""id"":""b"",""text"":""10 %"",""correct"":false},{""id"":""c"",""text"":""15 %"",""correct"":false},{""id"":""d"",""text"":""3 %"",""correct"":false}]","","Die Reaktivierungsrate wird berechnet, indem die Anzahl der reaktivierten Kunden durch die Gesamtzahl der Kunden geteilt wird.","basic","2025-08-21T11:49:55.004Z","","0"
"538","4","7","assignment","Zu welchem Thema gehört folgender Begriff: A/B-Testing?","[{""id"":""a"",""text"":""Optimierung von Webseiten"",""correct"":true},{""id"":""b"",""text"":""Finanzanalyse"",""correct"":false},{""id"":""c"",""text"":""Personalentwicklung"",""correct"":false},{""id"":""d"",""text"":""Lieferkettenmanagement"",""correct"":false}]","","A/B-Testing gehört zur Optimierung von Webseiten, um herauszufinden, welche Variante besser performt.","basic","2025-08-21T11:49:55.004Z","","0"
"539","4","7","definition","Was sind die 6V von Big Data?","[{""id"":""a"",""text"":""Volume, Variety, Velocity, Veracity, Validity, Value"",""correct"":true},{""id"":""b"",""text"":""Volume, Variety, Velocity, Verification, Validation, Value"",""correct"":false},{""id"":""c"",""text"":""Volume, Visibility, Velocity, Exposure, Validity, Value"",""correct"":false},{""id"":""d"",""text"":""Volume, Variety, Vigor, Verification, Validity, Value"",""correct"":false}]","","Die 6V von Big Data sind Volume, Variety, Velocity, Veracity, Validity und Value, die die Dimensionen von Big Data beschreiben.","basic","2025-08-21T11:49:55.004Z","","0"
"540","4","7","case","Die Bounce Rate eines Online-Shops liegt bei 60%. Was bedeutet das?","[{""id"":""a"",""text"":""60% der Besucher verlassen die Seite, ohne eine Interaktion vorzunehmen"",""correct"":true},{""id"":""b"",""text"":""60% der Käufe werden storniert"",""correct"":false},{""id"":""c"",""text"":""60% der Seitenaufrufe stammen von wiederkehrenden Besuchern"",""correct"":false},{""id"":""d"",""text"":""60% der Besucher haben mehr als eine Seite angesehen"",""correct"":false}]","","Die Bounce Rate beschreibt den Prozentsatz der Besucher, die eine Seite verlassen, ohne eine weitere Interaktion vorzunehmen.","basic","2025-08-21T11:49:55.004Z","","0"
"541","4","7","assignment","Zu welchem Thema gehört folgender Begriff: Customer Journey?","[{""id"":""a"",""text"":""Kundenerlebnis"",""correct"":true},{""id"":""b"",""text"":""Finanzplanung"",""correct"":false},{""id"":""c"",""text"":""Produktentwicklung"",""correct"":false},{""id"":""d"",""text"":""Mitarbeiterführung"",""correct"":false}]","","Die Customer Journey beschreibt das Kundenerlebnis während der Interaktion mit einem Unternehmen über die verschiedenen Berührungspunkte hinweg.","basic","2025-08-21T11:49:55.005Z","","0"
"542","4","7","case","Ein Unternehmen hat eine Absprungrate von 65%. Welche Maßnahme sollte es in Betracht ziehen, um diese zu senken?","[{""id"":""a"",""text"":""Verbesserung der Usability der Webseite"",""correct"":true},{""id"":""b"",""text"":""Erhöhung der Werbeausgaben"",""correct"":false},{""id"":""c"",""text"":""Reduzierung der Produktpreise"",""correct"":false},{""id"":""d"",""text"":""Erweiterung des Versandangebots"",""correct"":false}]","","Um die Absprungrate zu senken, sollte das Unternehmen die Usability der Webseite verbessern, um die Nutzererfahrung zu optimieren.","basic","2025-08-21T11:49:55.005Z","","0"
"543","5","8","definition","Was ist Online-Marketing gemäß Deutschem Institut für Marketing (DIM)?","[{""id"":""a"",""text"":""Marketingaktivitäten nur im stationären Handel."",""correct"":false},{""id"":""b"",""text"":""Aktivitäten in allen Unternehmensbereichen mithilfe von Onlinemedien."",""correct"":true},{""id"":""c"",""text"":""Exklusiv auf Social Media bezogene Marketingmaßnahmen."",""correct"":false},{""id"":""d"",""text"":""Marketing nur zur Kundenakquise."",""correct"":false}]","","Online-Marketing umfasst die gezielten Aktivitäten und Prozesse in Unternehmen, die über Onlinemedien Leistungen kommunizieren und realisieren.","basic","2025-08-21T12:13:13.431Z","2025-08-21T12:42:23.478Z","1"
"544","5","8","definition","Was versteht man unter dem Begriff 'Conversion Rate'?","[{""id"":""a"",""text"":""Gesamtanzahl der Besucher einer Webseite."",""correct"":false},{""id"":""b"",""text"":""Anteil der Besucher, die eine gewünschte Aktion ausführen."",""correct"":true},{""id"":""c"",""text"":""Anzahl der Klicks auf eine Werbung."",""correct"":false},{""id"":""d"",""text"":""Prozenten der social Media Interaktionen."",""correct"":false}]","","Die Conversion Rate misst den Anteil der Nutzer, die eine definierte Handlung auf einer Webseite ausführen, z.B. einen Kauf tätigen.","basic","2025-08-21T12:13:13.432Z","2025-08-21T12:41:09.102Z","1"
"545","5","8","case","Eine Firma möchte ihre Reichweite im Internet erhöhen. Welche der folgenden Maßnahmen könnte sie ergreifen?","[{""id"":""a"",""text"":""Erhöhung der Anzahl der organischen Backlinks."",""correct"":true},{""id"":""b"",""text"":""Nutzung von Popups auf der Webseite zum Weiterleiten."",""correct"":false},{""id"":""c"",""text"":""Einstellung aller Online-Werbeanzeigen."",""correct"":false},{""id"":""d"",""text"":""Reduzierung der Inhalte auf der Homepage."",""correct"":false}]","","Eine Erhöhung der organischen Backlinks kann signifikant zur Verbesserung der Reichweite und Sichtbarkeit in Suchmaschinen beitragen.","basic","2025-08-21T12:13:13.432Z","2025-08-21T12:50:41.692Z","1"
"546","5","8","assignment","Zu welchem Thema gehört folgender Begriff: Affiliate Marketing","[{""id"":""a"",""text"":""Online-Werbung."",""correct"":false},{""id"":""b"",""text"":""Provisionssystem zwischen Partnern und Anbietern."",""correct"":true},{""id"":""c"",""text"":""Suchmaschinenmarketing."",""correct"":false},{""id"":""d"",""text"":""Kundenbindungsmaßnahmen."",""correct"":false}]","","Affiliate Marketing bezeichnet ein Provisionssystem, das Partnerschaften zwischen Affiliates und Händlern zur Kundenakquise ermöglicht.","basic","2025-08-21T12:13:13.432Z","2025-08-21T12:18:18.444Z","1"
"547","5","8","definition","Was umfasst das Konzept der Customer Journey?","[{""id"":""a"",""text"":""Der Prozess, den ein Kunde von der ersten Interaktion bis zum Kauf durchläuft."",""correct"":true},{""id"":""b"",""text"":""Die Anzahl der Verkäufe eines Produktes."",""correct"":false},{""id"":""c"",""text"":""Die Marketing-Strategien eines Unternehmens."",""correct"":false},{""id"":""d"",""text"":""Die Mitarbeiterzufriedenheit im Unternehmen."",""correct"":false}]","","Die Customer Journey beschreibt den gesamten Prozess der Interaktionen eines Kunden mit einem Unternehmen, vom ersten Kontakt bis hin zum Kauf.","basic","2025-08-21T12:13:13.432Z","2025-08-21T12:16:48.645Z","1"
"548","5","8","case","Ein Unternehmen plant, mehr Leads über Content Marketing zu generieren. Was ist eine geeignete Maßnahme?","[{""id"":""a"",""text"":""Veröffentlichung von informativen Blogartikeln."",""correct"":true},{""id"":""b"",""text"":""Reduzierung der Website-Inhalte."",""correct"":false},{""id"":""c"",""text"":""Erhöhung der Anzeigen ohne Zielgruppenausrichtung."",""correct"":false},{""id"":""d"",""text"":""Einstellung aller Werbeaktionen."",""correct"":false}]","","Informative Blogartikel können potenziellen Kunden wertvolle Informationen bieten und sie dazu anregen, ihre Kontaktdaten zu hinterlassen.","basic","2025-08-21T12:13:13.433Z","2025-08-21T12:17:36.316Z","1"
"549","5","8","assignment","Zu welchem Thema gehört folgender Begriff: SEO","[{""id"":""a"",""text"":""Suchmaschinenmarketing."",""correct"":false},{""id"":""b"",""text"":""Optimierung für organische Suchergebnisse."",""correct"":true},{""id"":""c"",""text"":""Bezahlte Suchmaschinenwerbung."",""correct"":false},{""id"":""d"",""text"":""Social Media Marketing."",""correct"":false}]","","SEO steht für 'Search Engine Optimization' und bezieht sich auf die Verbesserung der Sichtbarkeit einer Website in organischen Suchergebnissen.","basic","2025-08-21T12:13:13.433Z","2025-08-21T13:54:40.788Z","3"
"550","5","8","definition","Was beschreibt der Begriff 'Pay per Click' (PPC)?","[{""id"":""a"",""text"":""Bezahlung pro Impression."",""correct"":false},{""id"":""b"",""text"":""Bezahlung pro Klick auf eine Anzeige."",""correct"":true},{""id"":""c"",""text"":""Bezahlung für eine monatliche Mitgliedschaft."",""correct"":false},{""id"":""d"",""text"":""Bezahlung pro vollständiger Transaktion."",""correct"":false}]","","Der Begriff 'Pay per Click' (PPC) bedeutet, dass ein Werbetreibender pro Klick auf seine Anzeige bezahlt.","basic","2025-08-21T12:13:13.433Z","2025-08-21T12:38:45.040Z","1"
"551","5","8","case","Ein Online-Händler möchte seine Marktanteile im Bereich Mobile Marketing erhöhen. Welche Strategie sollte er fokussieren?","[{""id"":""a"",""text"":""Entwicklung einer App für die Nutzer."",""correct"":true},{""id"":""b"",""text"":""Reduzierung der mobilen Werbung."",""correct"":false},{""id"":""c"",""text"":""Einführung einer neuen Desktop-Webseite."",""correct"":false},{""id"":""d"",""text"":""Erhöhung der Print-Werbung."",""correct"":false}]","","Die Entwicklung einer App kann die Nutzererfahrung verbessern und die Bindung an die Marke im Mobile Marketing verstärken.","basic","2025-08-21T12:13:13.434Z","2025-08-21T12:42:42.877Z","1"
"552","5","8","assignment","Zu welchem Thema gehört folgender Begriff: Social Media Marketing","[{""id"":""a"",""text"":""Verwendung von Social Media zur Kundenansprache."",""correct"":true},{""id"":""b"",""text"":""Direktvertrieb an Einzelhändler."",""correct"":false},{""id"":""c"",""text"":""Produktion von Werbespots im Fernsehen."",""correct"":false},{""id"":""d"",""text"":""Kundenverwaltung in stationären Geschäften."",""correct"":false}]","","Social Media Marketing (SMM) umfasst die Produktion und Verbreitung von Inhalten auf sozialen Plattformen zur Ansprache von Zielgruppen.","basic","2025-08-21T12:13:13.435Z","2025-08-21T12:21:03.423Z","1"
"553","5","8","definition","Was kennzeichnet eine erfolgreiche E-Mail-Marketing-Kampagne?","[{""id"":""a"",""text"":""Eine hohe Öffnungsrate der E-Mails."",""correct"":true},{""id"":""b"",""text"":""Niedrige Anmeldungen für den Newsletter."",""correct"":false},{""id"":""c"",""text"":""Exklusiv Versand an bereits bestehende Kunden."",""correct"":false},{""id"":""d"",""text"":""Verschickung von E-Mails ohne persönlichen Bezug."",""correct"":false}]","","Eine hohe Öffnungsrate signalisiert, dass der Inhalt der E-Mail relevant und ansprechend für die Empfänger ist.","basic","2025-08-21T12:13:13.435Z","2025-08-21T12:51:13.857Z","1"
"554","5","8","case","Ein Unternehmen möchte die Nutzerbindung erhöhen und plant, regelmäßig Newsletter zu versenden. Was sollte es dabei beachten?","[{""id"":""a"",""text"":""Inhalte personalisieren und Mehrwert bieten."",""correct"":true},{""id"":""b"",""text"":""Nur einmal monatlich versenden."",""correct"":false},{""id"":""c"",""text"":""Inhalte automatisiert ohne Nachbearbeitung versenden."",""correct"":false},{""id"":""d"",""text"":""Alle E-Mail-Adressen ohne Einwilligung nutzen."",""correct"":false}]","","Personalisierte Inhalte erhöhen die Relevanz und die Wahrscheinlichkeit, dass E-Mails geöffnet und gelesen werden.","basic","2025-08-21T12:13:13.436Z","2025-08-21T12:39:24.636Z","1"
